,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
621,0.322,0.0235,0,-30.715,1,0.0526,0.984,0.0122,0.0841,0.132,114.374,audio_features,5uWgXi5lOAnD8kfy93HD03,spotify:track:5uWgXi5lOAnD8kfy93HD03,https://api.spotify.com/v1/tracks/5uWgXi5lOAnD8kfy93HD03,https://api.spotify.com/v1/audio-analysis/5uWgXi5lOAnD8kfy93HD03,117707,4
622,0.243,0.145,3,-15.051,1,0.0357,0.972,0.444,0.0949,0.0392,146.309,audio_features,6n3PLpXdED9gmQiqqQmbcn,spotify:track:6n3PLpXdED9gmQiqqQmbcn,https://api.spotify.com/v1/tracks/6n3PLpXdED9gmQiqqQmbcn,https://api.spotify.com/v1/audio-analysis/6n3PLpXdED9gmQiqqQmbcn,119667,3
623,0.111,0.00731,9,-34.571,1,0.04,0.995,0.205,0.105,0.077,173.862,audio_features,7sbQJf4TMKDO5UpkwKKCxC,spotify:track:7sbQJf4TMKDO5UpkwKKCxC,https://api.spotify.com/v1/tracks/7sbQJf4TMKDO5UpkwKKCxC,https://api.spotify.com/v1/audio-analysis/7sbQJf4TMKDO5UpkwKKCxC,131187,4
624,0.405,0.063,0,-19.771,1,0.0487,0.921,0.433,0.146,0.229,91.004,audio_features,4xQqr3WMMrQ4aY94iKDS4L,spotify:track:4xQqr3WMMrQ4aY94iKDS4L,https://api.spotify.com/v1/tracks/4xQqr3WMMrQ4aY94iKDS4L,https://api.spotify.com/v1/audio-analysis/4xQqr3WMMrQ4aY94iKDS4L,369120,4
625,0.13,0.03,4,-25.903,1,0.0454,0.945,0.867,0.113,0.0368,85.499,audio_features,3CJk0oVEEIN2JAfV0Y2KBm,spotify:track:3CJk0oVEEIN2JAfV0Y2KBm,https://api.spotify.com/v1/tracks/3CJk0oVEEIN2JAfV0Y2KBm,https://api.spotify.com/v1/audio-analysis/3CJk0oVEEIN2JAfV0Y2KBm,900000,4
626,0.304,0.024,2,-26.397,1,0.0407,0.985,1.07e-05,0.0955,0.0464,124.366,audio_features,2egYFLjRGuzt8lYM1Yznz2,spotify:track:2egYFLjRGuzt8lYM1Yznz2,https://api.spotify.com/v1/tracks/2egYFLjRGuzt8lYM1Yznz2,https://api.spotify.com/v1/audio-analysis/2egYFLjRGuzt8lYM1Yznz2,254560,4
627,0.237,0.077,0,-21.399,1,0.0402,0.991,0.849,0.114,0.11,64.158,audio_features,3yCSwzrwQRKGst1WYW6bzQ,spotify:track:3yCSwzrwQRKGst1WYW6bzQ,https://api.spotify.com/v1/tracks/3yCSwzrwQRKGst1WYW6bzQ,https://api.spotify.com/v1/audio-analysis/3yCSwzrwQRKGst1WYW6bzQ,283760,4
628,0.286,0.0703,9,-16.146,0,0.0393,0.962,0.862,0.11,0.109,118.228,audio_features,4HLN0plDb30UwLJSHgxJQQ,spotify:track:4HLN0plDb30UwLJSHgxJQQ,https://api.spotify.com/v1/tracks/4HLN0plDb30UwLJSHgxJQQ,https://api.spotify.com/v1/audio-analysis/4HLN0plDb30UwLJSHgxJQQ,816333,4
629,0.333,0.209,5,-21.035,1,0.0326,0.965,0.901,0.674,0.184,125.077,audio_features,1KVaMoHoYd4BGv6KQKuy5t,spotify:track:1KVaMoHoYd4BGv6KQKuy5t,https://api.spotify.com/v1/tracks/1KVaMoHoYd4BGv6KQKuy5t,https://api.spotify.com/v1/audio-analysis/1KVaMoHoYd4BGv6KQKuy5t,916560,4
630,0.298,0.0442,0,-25.71,1,0.0481,0.989,0.00511,0.0759,0.0386,68.327,audio_features,2Lnf4o3du7xQGuJgp7lLQu,spotify:track:2Lnf4o3du7xQGuJgp7lLQu,https://api.spotify.com/v1/tracks/2Lnf4o3du7xQGuJgp7lLQu,https://api.spotify.com/v1/audio-analysis/2Lnf4o3du7xQGuJgp7lLQu,176840,4
631,0.198,0.0101,6,-37.258,1,0.049,0.994,0.504,0.0932,0.179,84.636,audio_features,4J4TWCAQOp4eFBitzkkpvR,spotify:track:4J4TWCAQOp4eFBitzkkpvR,https://api.spotify.com/v1/tracks/4J4TWCAQOp4eFBitzkkpvR,https://api.spotify.com/v1/audio-analysis/4J4TWCAQOp4eFBitzkkpvR,179880,4
632,0.336,0.138,2,-20.767,1,0.0421,0.714,0.502,0.0944,0.233,115.518,audio_features,27zDvwytPIiMdGpqFOkQTJ,spotify:track:27zDvwytPIiMdGpqFOkQTJ,https://api.spotify.com/v1/tracks/27zDvwytPIiMdGpqFOkQTJ,https://api.spotify.com/v1/audio-analysis/27zDvwytPIiMdGpqFOkQTJ,498000,4
633,0.186,0.0201,1,-29.713,1,0.0399,0.977,0.285,0.0826,0.051,76.193,audio_features,5csxHj607RulgGWUAtUjxy,spotify:track:5csxHj607RulgGWUAtUjxy,https://api.spotify.com/v1/tracks/5csxHj607RulgGWUAtUjxy,https://api.spotify.com/v1/audio-analysis/5csxHj607RulgGWUAtUjxy,128173,3
634,0.276,0.00842,7,-28.699,1,0.0343,0.944,0.0111,0.298,0.163,74.42,audio_features,1ePX4ayS80SUWOQZReBwQt,spotify:track:1ePX4ayS80SUWOQZReBwQt,https://api.spotify.com/v1/tracks/1ePX4ayS80SUWOQZReBwQt,https://api.spotify.com/v1/audio-analysis/1ePX4ayS80SUWOQZReBwQt,269733,4
635,0.406,0.0166,7,-23.662,1,0.0348,0.973,0.00453,0.206,0.211,75.035,audio_features,6BSuH9ukp7K73CVLyvB4Ks,spotify:track:6BSuH9ukp7K73CVLyvB4Ks,https://api.spotify.com/v1/tracks/6BSuH9ukp7K73CVLyvB4Ks,https://api.spotify.com/v1/audio-analysis/6BSuH9ukp7K73CVLyvB4Ks,459800,4
636,0.341,0.0303,9,-28.09,1,0.0372,0.99,0.885,0.0757,0.0477,99.543,audio_features,0aVFVffGcvdUIhvrLpxvdI,spotify:track:0aVFVffGcvdUIhvrLpxvdI,https://api.spotify.com/v1/tracks/0aVFVffGcvdUIhvrLpxvdI,https://api.spotify.com/v1/audio-analysis/0aVFVffGcvdUIhvrLpxvdI,638560,4
637,0.365,0.0307,0,-22.098,1,0.0398,0.977,0.772,0.201,0.164,126.185,audio_features,5n2CXMi5TgTrS9MxxFC5u5,spotify:track:5n2CXMi5TgTrS9MxxFC5u5,https://api.spotify.com/v1/tracks/5n2CXMi5TgTrS9MxxFC5u5,https://api.spotify.com/v1/audio-analysis/5n2CXMi5TgTrS9MxxFC5u5,581040,4
638,0.395,0.184,0,-19.045,0,0.0437,0.942,0.509,0.0553,0.17,132.007,audio_features,4iKqomlaLXfYVtUWdvUeGH,spotify:track:4iKqomlaLXfYVtUWdvUeGH,https://api.spotify.com/v1/tracks/4iKqomlaLXfYVtUWdvUeGH,https://api.spotify.com/v1/audio-analysis/4iKqomlaLXfYVtUWdvUeGH,1440907,4
639,0.387,0.0494,2,-21.347,1,0.0331,0.983,0.699,0.365,0.262,97.541,audio_features,5EpjTIuqFdXQM2HATcow9v,spotify:track:5EpjTIuqFdXQM2HATcow9v,https://api.spotify.com/v1/tracks/5EpjTIuqFdXQM2HATcow9v,https://api.spotify.com/v1/audio-analysis/5EpjTIuqFdXQM2HATcow9v,251867,3
640,0.194,0.0661,0,-21.842,1,0.0483,0.994,0.214,0.0987,0.0539,68.158,audio_features,5pF0p5BXp98OCxpJSzLw5H,spotify:track:5pF0p5BXp98OCxpJSzLw5H,https://api.spotify.com/v1/tracks/5pF0p5BXp98OCxpJSzLw5H,https://api.spotify.com/v1/audio-analysis/5pF0p5BXp98OCxpJSzLw5H,538173,5
641,0.343,0.0209,8,-27.015,1,0.0398,0.987,0.922,0.126,0.0393,125.242,audio_features,4acoaqSa5dno7qMFExRG2w,spotify:track:4acoaqSa5dno7qMFExRG2w,https://api.spotify.com/v1/tracks/4acoaqSa5dno7qMFExRG2w,https://api.spotify.com/v1/audio-analysis/4acoaqSa5dno7qMFExRG2w,497773,3
642,0.23,0.0449,0,-21.016,1,0.0403,0.955,0.68,0.133,0.121,81.875,audio_features,7gL4uJ2bTX0TL5GjBmbvBS,spotify:track:7gL4uJ2bTX0TL5GjBmbvBS,https://api.spotify.com/v1/tracks/7gL4uJ2bTX0TL5GjBmbvBS,https://api.spotify.com/v1/audio-analysis/7gL4uJ2bTX0TL5GjBmbvBS,466200,4
643,0.308,0.0496,5,-22.914,1,0.0423,0.955,0.282,0.0854,0.0637,122.207,audio_features,46pNDy49hUaEdOj5omMp6q,spotify:track:46pNDy49hUaEdOj5omMp6q,https://api.spotify.com/v1/tracks/46pNDy49hUaEdOj5omMp6q,https://api.spotify.com/v1/audio-analysis/46pNDy49hUaEdOj5omMp6q,394787,4
644,0.195,0.0741,6,-24.305,1,0.034,0.978,0.934,0.16,0.278,64.849,audio_features,7GnpnKqlXW9RkPmyBR2VEf,spotify:track:7GnpnKqlXW9RkPmyBR2VEf,https://api.spotify.com/v1/tracks/7GnpnKqlXW9RkPmyBR2VEf,https://api.spotify.com/v1/audio-analysis/7GnpnKqlXW9RkPmyBR2VEf,280667,4
645,0.0844,0.0451,4,-17.852,1,0.0371,0.941,0.618,0.135,0.0388,83.187,audio_features,6WIABwSr2Kc7GvyiPutt9F,spotify:track:6WIABwSr2Kc7GvyiPutt9F,https://api.spotify.com/v1/tracks/6WIABwSr2Kc7GvyiPutt9F,https://api.spotify.com/v1/audio-analysis/6WIABwSr2Kc7GvyiPutt9F,704333,3
646,0.267,0.131,4,-20.679,1,0.0433,0.794,0.654,0.0701,0.28,81.319,audio_features,58qUgGCJHP0WLvsCeXhGia,spotify:track:58qUgGCJHP0WLvsCeXhGia,https://api.spotify.com/v1/tracks/58qUgGCJHP0WLvsCeXhGia,https://api.spotify.com/v1/audio-analysis/58qUgGCJHP0WLvsCeXhGia,705333,4
647,0.315,0.032,0,-29.387,1,0.0453,0.961,0.337,0.101,0.216,103.758,audio_features,1U9KqLPDGaQoONW8bcONko,spotify:track:1U9KqLPDGaQoONW8bcONko,https://api.spotify.com/v1/tracks/1U9KqLPDGaQoONW8bcONko,https://api.spotify.com/v1/audio-analysis/1U9KqLPDGaQoONW8bcONko,434333,4
648,0.515,0.0787,9,-20.022,1,0.0382,0.968,0.882,0.0744,0.332,82.437,audio_features,7CJPkeKl25RXxuMYeaCByE,spotify:track:7CJPkeKl25RXxuMYeaCByE,https://api.spotify.com/v1/tracks/7CJPkeKl25RXxuMYeaCByE,https://api.spotify.com/v1/audio-analysis/7CJPkeKl25RXxuMYeaCByE,378267,4
649,0.249,0.053,0,-25.429,1,0.044,0.961,0.472,0.118,0.197,118.355,audio_features,6cVnUkusBg1PgHibvYAqC2,spotify:track:6cVnUkusBg1PgHibvYAqC2,https://api.spotify.com/v1/tracks/6cVnUkusBg1PgHibvYAqC2,https://api.spotify.com/v1/audio-analysis/6cVnUkusBg1PgHibvYAqC2,706280,4
650,0.215,0.0191,5,-25.121,1,0.0444,0.888,0.263,0.0941,0.0473,113.259,audio_features,3Kl3KMDm4W0lbm4XJYy6Zy,spotify:track:3Kl3KMDm4W0lbm4XJYy6Zy,https://api.spotify.com/v1/tracks/3Kl3KMDm4W0lbm4XJYy6Zy,https://api.spotify.com/v1/audio-analysis/3Kl3KMDm4W0lbm4XJYy6Zy,898093,4
