,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.851,0.63,10,-6.289,1,0.0725,0.0729,0.000204,0.247,0.216,115.985,audio_features,5erXSPunefKTlYNuZb3SMk,spotify:track:5erXSPunefKTlYNuZb3SMk,https://api.spotify.com/v1/tracks/5erXSPunefKTlYNuZb3SMk,https://api.spotify.com/v1/audio-analysis/5erXSPunefKTlYNuZb3SMk,235680,4
1,0.712,0.939,9,-6.803,1,0.247,0.292,1.78e-06,0.0634,0.0389,75.989,audio_features,6Cta7rJuBen8XnyqAGhPhp,spotify:track:6Cta7rJuBen8XnyqAGhPhp,https://api.spotify.com/v1/tracks/6Cta7rJuBen8XnyqAGhPhp,https://api.spotify.com/v1/audio-analysis/6Cta7rJuBen8XnyqAGhPhp,208798,4
2,0.799,0.929,0,-3.231,0,0.0668,0.253,0.000462,0.24,0.952,127.999,audio_features,1YOW5pnfikVa6BcCBIOQUU,spotify:track:1YOW5pnfikVa6BcCBIOQUU,https://api.spotify.com/v1/tracks/1YOW5pnfikVa6BcCBIOQUU,https://api.spotify.com/v1/audio-analysis/1YOW5pnfikVa6BcCBIOQUU,231562,4
3,0.837,0.513,1,-8.651,1,0.483,0.473,0.0178,0.117,0.557,159.966,audio_features,7Je6BkJF9PnQ3lefOw1RrT,spotify:track:7Je6BkJF9PnQ3lefOw1RrT,https://api.spotify.com/v1/tracks/7Je6BkJF9PnQ3lefOw1RrT,https://api.spotify.com/v1/audio-analysis/7Je6BkJF9PnQ3lefOw1RrT,161868,4
4,0.94,0.436,0,-10.112,1,0.456,0.0747,0.0,0.113,0.29,123.003,audio_features,6Y6J8CNHtOuklPhVnvmnm1,spotify:track:6Y6J8CNHtOuklPhVnvmnm1,https://api.spotify.com/v1/tracks/6Y6J8CNHtOuklPhVnvmnm1,https://api.spotify.com/v1/audio-analysis/6Y6J8CNHtOuklPhVnvmnm1,128781,4
5,0.72,0.606,11,-8.887,0,0.305,0.163,0.0,0.0583,0.528,143.898,audio_features,4o0GJW0DTPBtUisifo6Thp,spotify:track:4o0GJW0DTPBtUisifo6Thp,https://api.spotify.com/v1/tracks/4o0GJW0DTPBtUisifo6Thp,https://api.spotify.com/v1/audio-analysis/4o0GJW0DTPBtUisifo6Thp,151771,4
6,0.704,0.92,0,-5.655,0,0.157,0.488,0.0,0.095,0.385,93.982,audio_features,3MtF5uODmtvy5ZR5rqTvG4,spotify:track:3MtF5uODmtvy5ZR5rqTvG4,https://api.spotify.com/v1/tracks/3MtF5uODmtvy5ZR5rqTvG4,https://api.spotify.com/v1/audio-analysis/3MtF5uODmtvy5ZR5rqTvG4,161187,4
7,0.573,0.63,1,-8.389,1,0.105,0.189,2.31e-05,0.259,0.218,77.525,audio_features,4F7A0DXBrmUAkp32uenhZt,spotify:track:4F7A0DXBrmUAkp32uenhZt,https://api.spotify.com/v1/tracks/4F7A0DXBrmUAkp32uenhZt,https://api.spotify.com/v1/audio-analysis/4F7A0DXBrmUAkp32uenhZt,249213,4
8,0.789,0.678,10,-7.891,0,0.0763,0.0773,0.0,0.141,0.315,102.016,audio_features,40SoUFQGqvwuTZin8sAwUo,spotify:track:40SoUFQGqvwuTZin8sAwUo,https://api.spotify.com/v1/tracks/40SoUFQGqvwuTZin8sAwUo,https://api.spotify.com/v1/audio-analysis/40SoUFQGqvwuTZin8sAwUo,153458,4
9,0.657,0.721,11,-5.96,0,0.329,0.0973,0.0,0.124,0.716,95.672,audio_features,5K1jztd5hlfmlPIRyVT4jf,spotify:track:5K1jztd5hlfmlPIRyVT4jf,https://api.spotify.com/v1/tracks/5K1jztd5hlfmlPIRyVT4jf,https://api.spotify.com/v1/audio-analysis/5K1jztd5hlfmlPIRyVT4jf,217002,4
10,0.561,0.599,2,-8.209,0,0.0749,0.00751,0.000701,0.316,0.264,125.874,audio_features,4FYWOYqOF9lbb1JcZFDT67,spotify:track:4FYWOYqOF9lbb1JcZFDT67,https://api.spotify.com/v1/tracks/4FYWOYqOF9lbb1JcZFDT67,https://api.spotify.com/v1/audio-analysis/4FYWOYqOF9lbb1JcZFDT67,191913,4
11,0.783,0.735,3,-7.551,0,0.125,0.0455,0.00251,0.381,0.429,100.025,audio_features,5pdSkDomrlRACYeRfCGb4s,spotify:track:5pdSkDomrlRACYeRfCGb4s,https://api.spotify.com/v1/tracks/5pdSkDomrlRACYeRfCGb4s,https://api.spotify.com/v1/audio-analysis/5pdSkDomrlRACYeRfCGb4s,161553,4
12,0.848,0.596,2,-8.043,0,0.235,0.5,0.0,0.0853,0.793,150.035,audio_features,2kQ9udZ0v3H8PFSVmbY1Kq,spotify:track:2kQ9udZ0v3H8PFSVmbY1Kq,https://api.spotify.com/v1/tracks/2kQ9udZ0v3H8PFSVmbY1Kq,https://api.spotify.com/v1/audio-analysis/2kQ9udZ0v3H8PFSVmbY1Kq,143200,4
13,0.709,0.454,9,-7.843,0,0.167,0.445,0.0,0.136,0.548,90.038,audio_features,2tMoOS9grHtn4upzb4LwMG,spotify:track:2tMoOS9grHtn4upzb4LwMG,https://api.spotify.com/v1/tracks/2tMoOS9grHtn4upzb4LwMG,https://api.spotify.com/v1/audio-analysis/2tMoOS9grHtn4upzb4LwMG,272000,4
14,0.862,0.739,6,-4.612,1,0.387,0.703,2.29e-05,0.141,0.885,98.073,audio_features,3KI4rfS7kRC58Dd4ToY7P3,spotify:track:3KI4rfS7kRC58Dd4ToY7P3,https://api.spotify.com/v1/tracks/3KI4rfS7kRC58Dd4ToY7P3,https://api.spotify.com/v1/audio-analysis/3KI4rfS7kRC58Dd4ToY7P3,197663,4
15,0.773,0.701,7,-6.386,1,0.0512,0.01,0.0,0.163,0.203,129.963,audio_features,2ZL7WZcjuYKi1KUDtp4kCC,spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,https://api.spotify.com/v1/tracks/2ZL7WZcjuYKi1KUDtp4kCC,https://api.spotify.com/v1/audio-analysis/2ZL7WZcjuYKi1KUDtp4kCC,214589,4
16,0.856,0.873,6,-4.102,1,0.0693,0.186,2.34e-05,0.0558,0.96,131.006,audio_features,4btYeVhPo0QIbUxySZGjba,spotify:track:4btYeVhPo0QIbUxySZGjba,https://api.spotify.com/v1/tracks/4btYeVhPo0QIbUxySZGjba,https://api.spotify.com/v1/audio-analysis/4btYeVhPo0QIbUxySZGjba,208933,4
17,0.829,0.598,2,-5.662,1,0.248,0.0691,0.0,0.0847,0.158,130.15,audio_features,2w0TmCC0w8SASWpfvdXnxi,spotify:track:2w0TmCC0w8SASWpfvdXnxi,https://api.spotify.com/v1/tracks/2w0TmCC0w8SASWpfvdXnxi,https://api.spotify.com/v1/audio-analysis/2w0TmCC0w8SASWpfvdXnxi,166560,4
18,0.764,0.53,9,-7.923,1,0.317,0.0273,0.0,0.312,0.743,95.062,audio_features,1xA4bwt3LrcZd2jWFHY3SP,spotify:track:1xA4bwt3LrcZd2jWFHY3SP,https://api.spotify.com/v1/tracks/1xA4bwt3LrcZd2jWFHY3SP,https://api.spotify.com/v1/audio-analysis/1xA4bwt3LrcZd2jWFHY3SP,136421,4
19,0.772,0.801,11,-6.228,0,0.196,0.358,0.00106,0.123,0.784,122.065,audio_features,68UUvouqmZQk002KIUq5O6,spotify:track:68UUvouqmZQk002KIUq5O6,https://api.spotify.com/v1/tracks/68UUvouqmZQk002KIUq5O6,https://api.spotify.com/v1/audio-analysis/68UUvouqmZQk002KIUq5O6,177535,4
20,0.571,0.76,9,-8.689,1,0.401,0.204,0.0,0.0852,0.647,91.488,audio_features,0YB6SdnEBlVfAja78MSscS,spotify:track:0YB6SdnEBlVfAja78MSscS,https://api.spotify.com/v1/tracks/0YB6SdnEBlVfAja78MSscS,https://api.spotify.com/v1/audio-analysis/0YB6SdnEBlVfAja78MSscS,136646,4
21,0.875,0.46,5,-7.224,1,0.436,0.311,6.53e-05,0.424,0.244,142.185,audio_features,3VhM8dxQaDvJyRSwrqoYXP,spotify:track:3VhM8dxQaDvJyRSwrqoYXP,https://api.spotify.com/v1/tracks/3VhM8dxQaDvJyRSwrqoYXP,https://api.spotify.com/v1/audio-analysis/3VhM8dxQaDvJyRSwrqoYXP,205000,4
22,0.507,0.525,6,-6.554,0,0.0317,0.171,1.07e-05,0.0772,0.766,139.728,audio_features,4nBVEEwrMUmPitm1jiE8kf,spotify:track:4nBVEEwrMUmPitm1jiE8kf,https://api.spotify.com/v1/tracks/4nBVEEwrMUmPitm1jiE8kf,https://api.spotify.com/v1/audio-analysis/4nBVEEwrMUmPitm1jiE8kf,152571,4
23,0.723,0.538,9,-9.485,0,0.0497,0.0974,0.712,0.129,0.794,141.954,audio_features,0eUN4mY2YIFdVF9nEwgW14,spotify:track:0eUN4mY2YIFdVF9nEwgW14,https://api.spotify.com/v1/tracks/0eUN4mY2YIFdVF9nEwgW14,https://api.spotify.com/v1/audio-analysis/0eUN4mY2YIFdVF9nEwgW14,82809,3
24,0.806,0.64,11,-7.398,0,0.317,0.0864,0.0,0.201,0.716,160.054,audio_features,5gAwpwuchaCGnJLlBMGBzp,spotify:track:5gAwpwuchaCGnJLlBMGBzp,https://api.spotify.com/v1/tracks/5gAwpwuchaCGnJLlBMGBzp,https://api.spotify.com/v1/audio-analysis/5gAwpwuchaCGnJLlBMGBzp,213206,4
25,0.934,0.855,0,-2.77,1,0.113,0.0624,6.18e-06,0.336,0.579,97.02,audio_features,12GGMAbZE6MNLyAo3g2Luu,spotify:track:12GGMAbZE6MNLyAo3g2Luu,https://api.spotify.com/v1/tracks/12GGMAbZE6MNLyAo3g2Luu,https://api.spotify.com/v1/audio-analysis/12GGMAbZE6MNLyAo3g2Luu,161905,4
26,0.719,0.762,6,-6.623,1,0.114,0.199,9.89e-06,0.358,0.676,100.08,audio_features,53HqOfi7OfHRXzcWTdGJB3,spotify:track:53HqOfi7OfHRXzcWTdGJB3,https://api.spotify.com/v1/tracks/53HqOfi7OfHRXzcWTdGJB3,https://api.spotify.com/v1/audio-analysis/53HqOfi7OfHRXzcWTdGJB3,160000,4
27,0.679,0.713,9,-5.518,0,0.059,0.0842,1.37e-06,0.0611,0.281,93.026,audio_features,5kSLl7f3fz6JufC7r94UT9,spotify:track:5kSLl7f3fz6JufC7r94UT9,https://api.spotify.com/v1/tracks/5kSLl7f3fz6JufC7r94UT9,https://api.spotify.com/v1/audio-analysis/5kSLl7f3fz6JufC7r94UT9,180645,4
28,0.543,0.284,6,-16.4,0,0.219,0.36,0.365,0.11,0.0786,151.344,audio_features,36z650GeYG064RQZGkaxuz,spotify:track:36z650GeYG064RQZGkaxuz,https://api.spotify.com/v1/tracks/36z650GeYG064RQZGkaxuz,https://api.spotify.com/v1/audio-analysis/36z650GeYG064RQZGkaxuz,160366,4
29,0.604,0.533,0,-9.53,0,0.0562,0.67,0.000727,0.14,0.334,107.006,audio_features,2nKwKOpdXnHuJgC5iItUxN,spotify:track:2nKwKOpdXnHuJgC5iItUxN,https://api.spotify.com/v1/tracks/2nKwKOpdXnHuJgC5iItUxN,https://api.spotify.com/v1/audio-analysis/2nKwKOpdXnHuJgC5iItUxN,127850,4
30,0.756,0.796,10,-6.228,0,0.0456,0.036,2.84e-06,0.0557,0.963,140.032,audio_features,5cdUR8s0paGuX4G2qANUeu,spotify:track:5cdUR8s0paGuX4G2qANUeu,https://api.spotify.com/v1/tracks/5cdUR8s0paGuX4G2qANUeu,https://api.spotify.com/v1/audio-analysis/5cdUR8s0paGuX4G2qANUeu,202286,4
31,0.579,0.767,7,-6.846,1,0.287,0.209,0.0,0.158,0.605,139.796,audio_features,0shnQeNzqIB6J8oftqycxN,spotify:track:0shnQeNzqIB6J8oftqycxN,https://api.spotify.com/v1/tracks/0shnQeNzqIB6J8oftqycxN,https://api.spotify.com/v1/audio-analysis/0shnQeNzqIB6J8oftqycxN,156560,4
32,0.556,0.644,2,-7.602,1,0.307,0.0838,0.0,0.152,0.249,88.469,audio_features,3FOh4kNPxpQskAuYwePrhm,spotify:track:3FOh4kNPxpQskAuYwePrhm,https://api.spotify.com/v1/tracks/3FOh4kNPxpQskAuYwePrhm,https://api.spotify.com/v1/audio-analysis/3FOh4kNPxpQskAuYwePrhm,226364,4
33,0.705,0.641,1,-8.066,0,0.388,0.159,0.0,0.237,0.602,109.931,audio_features,2ZSD2gPk0D6Dxf2By8fSFS,spotify:track:2ZSD2gPk0D6Dxf2By8fSFS,https://api.spotify.com/v1/tracks/2ZSD2gPk0D6Dxf2By8fSFS,https://api.spotify.com/v1/audio-analysis/2ZSD2gPk0D6Dxf2By8fSFS,139948,4
34,0.806,0.59,1,-7.243,1,0.351,0.00272,7.66e-06,0.109,0.36,139.933,audio_features,51scKFIVavfzXbtxexkUgr,spotify:track:51scKFIVavfzXbtxexkUgr,https://api.spotify.com/v1/tracks/51scKFIVavfzXbtxexkUgr,https://api.spotify.com/v1/audio-analysis/51scKFIVavfzXbtxexkUgr,222787,4
35,0.689,0.653,0,-6.44,1,0.0368,0.0186,0.0,0.119,0.313,96.03,audio_features,4UqOzqllt17T1zLCzDAkjB,spotify:track:4UqOzqllt17T1zLCzDAkjB,https://api.spotify.com/v1/tracks/4UqOzqllt17T1zLCzDAkjB,https://api.spotify.com/v1/audio-analysis/4UqOzqllt17T1zLCzDAkjB,170004,4
36,0.673,0.635,9,-4.959,0,0.37,0.331,0.000101,0.0764,0.504,99.423,audio_features,0Hguv2JWnFw5Vq2KL2fE4H,spotify:track:0Hguv2JWnFw5Vq2KL2fE4H,https://api.spotify.com/v1/tracks/0Hguv2JWnFw5Vq2KL2fE4H,https://api.spotify.com/v1/audio-analysis/0Hguv2JWnFw5Vq2KL2fE4H,212973,4
37,0.809,0.793,11,-5.503,0,0.0626,0.121,1.55e-05,0.246,0.673,126.025,audio_features,1g0j9MrUgFo8QloR0V9Z8s,spotify:track:1g0j9MrUgFo8QloR0V9Z8s,https://api.spotify.com/v1/tracks/1g0j9MrUgFo8QloR0V9Z8s,https://api.spotify.com/v1/audio-analysis/1g0j9MrUgFo8QloR0V9Z8s,220822,4
38,0.439,0.447,10,-8.318,0,0.0436,0.111,0.0,0.303,0.11,121.48,audio_features,1W7zkKgRv9mrLbfdQ8XyH3,spotify:track:1W7zkKgRv9mrLbfdQ8XyH3,https://api.spotify.com/v1/tracks/1W7zkKgRv9mrLbfdQ8XyH3,https://api.spotify.com/v1/audio-analysis/1W7zkKgRv9mrLbfdQ8XyH3,177029,4
39,0.68,0.715,2,-6.042,1,0.382,0.114,0.0,0.134,0.339,126.377,audio_features,0LANc6qqnWtZrzJfV2z6BJ,spotify:track:0LANc6qqnWtZrzJfV2z6BJ,https://api.spotify.com/v1/tracks/0LANc6qqnWtZrzJfV2z6BJ,https://api.spotify.com/v1/audio-analysis/0LANc6qqnWtZrzJfV2z6BJ,147667,5
40,0.501,0.984,7,0.248,1,0.404,0.0157,0.0,0.157,0.129,160.011,audio_features,1pLN8oyfGUc0RorKsyrWin,spotify:track:1pLN8oyfGUc0RorKsyrWin,https://api.spotify.com/v1/tracks/1pLN8oyfGUc0RorKsyrWin,https://api.spotify.com/v1/audio-analysis/1pLN8oyfGUc0RorKsyrWin,180000,4
41,0.618,0.76,6,-4.312,1,0.0596,0.0066,0.0,0.127,0.541,150.0,audio_features,7GbUWl6qLW1gdngbEV2WDJ,spotify:track:7GbUWl6qLW1gdngbEV2WDJ,https://api.spotify.com/v1/tracks/7GbUWl6qLW1gdngbEV2WDJ,https://api.spotify.com/v1/audio-analysis/7GbUWl6qLW1gdngbEV2WDJ,221341,4
42,0.661,0.92,9,-3.469,0,0.188,0.0352,1.4e-05,0.314,0.494,82.508,audio_features,1pean7zvZUqcWZaUucH63f,spotify:track:1pean7zvZUqcWZaUucH63f,https://api.spotify.com/v1/tracks/1pean7zvZUqcWZaUucH63f,https://api.spotify.com/v1/audio-analysis/1pean7zvZUqcWZaUucH63f,258909,4
43,0.443,0.841,6,-7.465,0,0.486,0.216,2.29e-05,0.376,0.488,93.057,audio_features,2EiolTlqMdkqe77MVYRcb9,spotify:track:2EiolTlqMdkqe77MVYRcb9,https://api.spotify.com/v1/tracks/2EiolTlqMdkqe77MVYRcb9,https://api.spotify.com/v1/audio-analysis/2EiolTlqMdkqe77MVYRcb9,136777,4
44,0.662,0.626,1,-5.462,1,0.253,0.171,0.0,0.0701,0.57,121.806,audio_features,3s9GFOPLcP5QsbgBcKI14g,spotify:track:3s9GFOPLcP5QsbgBcKI14g,https://api.spotify.com/v1/tracks/3s9GFOPLcP5QsbgBcKI14g,https://api.spotify.com/v1/audio-analysis/3s9GFOPLcP5QsbgBcKI14g,163200,4
45,0.692,0.653,4,-8.555,0,0.0516,0.529,2.24e-05,0.201,0.335,94.022,audio_features,3UAMNNjhKzqgo5tCB4jxRu,spotify:track:3UAMNNjhKzqgo5tCB4jxRu,https://api.spotify.com/v1/tracks/3UAMNNjhKzqgo5tCB4jxRu,https://api.spotify.com/v1/audio-analysis/3UAMNNjhKzqgo5tCB4jxRu,229789,4
46,0.877,0.664,7,-4.987,1,0.0987,0.0258,0.0,0.332,0.708,125.927,audio_features,3DJfIyGnXulcr3flyCEJKn,spotify:track:3DJfIyGnXulcr3flyCEJKn,https://api.spotify.com/v1/tracks/3DJfIyGnXulcr3flyCEJKn,https://api.spotify.com/v1/audio-analysis/3DJfIyGnXulcr3flyCEJKn,184000,4
47,0.651,0.867,11,-6.54,1,0.153,0.0475,1.69e-05,0.189,0.79,139.939,audio_features,1s9BtPt0pkb4NwiMKo38Qn,spotify:track:1s9BtPt0pkb4NwiMKo38Qn,https://api.spotify.com/v1/tracks/1s9BtPt0pkb4NwiMKo38Qn,https://api.spotify.com/v1/audio-analysis/1s9BtPt0pkb4NwiMKo38Qn,168000,4
48,0.8,0.579,8,-7.062,1,0.357,0.185,1.59e-06,0.361,0.393,154.148,audio_features,7fhjm8dZdcBkAq7YiStS6X,spotify:track:7fhjm8dZdcBkAq7YiStS6X,https://api.spotify.com/v1/tracks/7fhjm8dZdcBkAq7YiStS6X,https://api.spotify.com/v1/audio-analysis/7fhjm8dZdcBkAq7YiStS6X,120357,4
49,0.827,0.669,5,-6.565,0,0.0736,0.0825,0.0655,0.342,0.511,104.015,audio_features,0aloIjlMjJRNYp13mqLAMm,spotify:track:0aloIjlMjJRNYp13mqLAMm,https://api.spotify.com/v1/tracks/0aloIjlMjJRNYp13mqLAMm,https://api.spotify.com/v1/audio-analysis/0aloIjlMjJRNYp13mqLAMm,189940,4
50,0.618,0.465,2,-7.625,1,0.314,0.00524,0.0021,0.198,0.249,93.002,audio_features,3av7IuTFXk7Qyr1kXavDFt,spotify:track:3av7IuTFXk7Qyr1kXavDFt,https://api.spotify.com/v1/tracks/3av7IuTFXk7Qyr1kXavDFt,https://api.spotify.com/v1/audio-analysis/3av7IuTFXk7Qyr1kXavDFt,159244,5
51,0.649,0.685,11,-8.505,1,0.453,0.11,0.0,0.105,0.65,143.933,audio_features,456dstHikFTn60HMxohbk2,spotify:track:456dstHikFTn60HMxohbk2,https://api.spotify.com/v1/tracks/456dstHikFTn60HMxohbk2,https://api.spotify.com/v1/audio-analysis/456dstHikFTn60HMxohbk2,176732,4
52,0.449,0.802,10,-5.55,0,0.1,0.22,0.0,0.0654,0.741,86.086,audio_features,24GlSNySJ9tAwkvZPuVb63,spotify:track:24GlSNySJ9tAwkvZPuVb63,https://api.spotify.com/v1/tracks/24GlSNySJ9tAwkvZPuVb63,https://api.spotify.com/v1/audio-analysis/24GlSNySJ9tAwkvZPuVb63,209640,3
53,0.828,0.668,1,-4.64,1,0.225,0.0634,1.51e-06,0.0856,0.455,100.058,audio_features,4C5rvpK88DHTbHxVbtU5FR,spotify:track:4C5rvpK88DHTbHxVbtU5FR,https://api.spotify.com/v1/tracks/4C5rvpK88DHTbHxVbtU5FR,https://api.spotify.com/v1/audio-analysis/4C5rvpK88DHTbHxVbtU5FR,139999,4
54,0.551,0.8,6,-2.137,0,0.271,0.462,0.0,0.296,0.407,99.979,audio_features,7KWwQ8SokgUDO7es6Q4ZGW,spotify:track:7KWwQ8SokgUDO7es6Q4ZGW,https://api.spotify.com/v1/tracks/7KWwQ8SokgUDO7es6Q4ZGW,https://api.spotify.com/v1/audio-analysis/7KWwQ8SokgUDO7es6Q4ZGW,184500,4
55,0.476,0.711,8,-5.77,1,0.395,0.0247,0.0,0.162,0.57,171.03,audio_features,4TL0HvtI7G5gFFVXGAiN0j,spotify:track:4TL0HvtI7G5gFFVXGAiN0j,https://api.spotify.com/v1/tracks/4TL0HvtI7G5gFFVXGAiN0j,https://api.spotify.com/v1/audio-analysis/4TL0HvtI7G5gFFVXGAiN0j,183453,4
56,0.447,0.532,5,-9.231,0,0.389,0.042,5.27e-05,0.523,0.364,84.722,audio_features,02eHtj2HTytLQLNkMZGDwp,spotify:track:02eHtj2HTytLQLNkMZGDwp,https://api.spotify.com/v1/tracks/02eHtj2HTytLQLNkMZGDwp,https://api.spotify.com/v1/audio-analysis/02eHtj2HTytLQLNkMZGDwp,161647,4
57,0.747,0.801,2,-5.826,1,0.334,0.0287,2.97e-05,0.441,0.707,167.077,audio_features,5YVNmwohNrDoo4f8EQ5htK,spotify:track:5YVNmwohNrDoo4f8EQ5htK,https://api.spotify.com/v1/tracks/5YVNmwohNrDoo4f8EQ5htK,https://api.spotify.com/v1/audio-analysis/5YVNmwohNrDoo4f8EQ5htK,149461,4
58,0.941,0.595,8,-8.38,0,0.325,0.219,8.62e-06,0.11,0.402,129.998,audio_features,1LnJkSptBpKsYzAZLvePa1,spotify:track:1LnJkSptBpKsYzAZLvePa1,https://api.spotify.com/v1/tracks/1LnJkSptBpKsYzAZLvePa1,https://api.spotify.com/v1/audio-analysis/1LnJkSptBpKsYzAZLvePa1,129236,4
59,0.678,0.707,8,-6.789,1,0.347,0.159,0.0,0.209,0.666,199.907,audio_features,3AHcwnZY3vVPro7I4cgmjK,spotify:track:3AHcwnZY3vVPro7I4cgmjK,https://api.spotify.com/v1/tracks/3AHcwnZY3vVPro7I4cgmjK,https://api.spotify.com/v1/audio-analysis/3AHcwnZY3vVPro7I4cgmjK,205200,4
60,0.755,0.89,8,-6.509,0,0.301,0.19,0.0,0.104,0.512,144.905,audio_features,41fvURQva28ezVLrUcjCWK,spotify:track:41fvURQva28ezVLrUcjCWK,https://api.spotify.com/v1/tracks/41fvURQva28ezVLrUcjCWK,https://api.spotify.com/v1/audio-analysis/41fvURQva28ezVLrUcjCWK,172138,4
61,0.8,0.57,9,-6.28,1,0.0704,0.00482,0.0178,0.159,0.431,100.026,audio_features,5R2vK5dZwKozvd2osn6smC,spotify:track:5R2vK5dZwKozvd2osn6smC,https://api.spotify.com/v1/tracks/5R2vK5dZwKozvd2osn6smC,https://api.spotify.com/v1/audio-analysis/5R2vK5dZwKozvd2osn6smC,139465,4
62,0.484,0.618,10,-8.373,0,0.154,0.357,1.75e-05,0.109,0.297,185.527,audio_features,4cRLUSoYyv3Ff0ARJXfXfk,spotify:track:4cRLUSoYyv3Ff0ARJXfXfk,https://api.spotify.com/v1/tracks/4cRLUSoYyv3Ff0ARJXfXfk,https://api.spotify.com/v1/audio-analysis/4cRLUSoYyv3Ff0ARJXfXfk,261290,3
63,0.748,0.717,4,-6.093,0,0.0766,0.0614,0.0,0.212,0.681,154.954,audio_features,4HfDBd5PjA0eSlmHibO6Dg,spotify:track:4HfDBd5PjA0eSlmHibO6Dg,https://api.spotify.com/v1/tracks/4HfDBd5PjA0eSlmHibO6Dg,https://api.spotify.com/v1/audio-analysis/4HfDBd5PjA0eSlmHibO6Dg,133000,4
64,0.472,0.967,6,-1.255,0,0.231,0.397,0.0,0.338,0.863,95.975,audio_features,3xGOOOPD2HjErQLyRFk5Wf,spotify:track:3xGOOOPD2HjErQLyRFk5Wf,https://api.spotify.com/v1/tracks/3xGOOOPD2HjErQLyRFk5Wf,https://api.spotify.com/v1/audio-analysis/3xGOOOPD2HjErQLyRFk5Wf,226612,4
65,0.724,0.616,7,-8.955,0,0.108,0.731,0.0,0.0985,0.502,140.019,audio_features,6k3LXWgmucXyPHU4C0BfOU,spotify:track:6k3LXWgmucXyPHU4C0BfOU,https://api.spotify.com/v1/tracks/6k3LXWgmucXyPHU4C0BfOU,https://api.spotify.com/v1/audio-analysis/6k3LXWgmucXyPHU4C0BfOU,178286,4
66,0.782,0.711,5,-5.383,0,0.0558,0.585,8.26e-06,0.26,0.771,116.049,audio_features,5IQvs70wHdurk63TnCV6ZP,spotify:track:5IQvs70wHdurk63TnCV6ZP,https://api.spotify.com/v1/tracks/5IQvs70wHdurk63TnCV6ZP,https://api.spotify.com/v1/audio-analysis/5IQvs70wHdurk63TnCV6ZP,211827,4
67,0.503,0.867,8,-3.543,1,0.269,0.0117,0.0,0.0729,0.658,104.923,audio_features,6Tr7kvkbSd4ZKNTn6oynr7,spotify:track:6Tr7kvkbSd4ZKNTn6oynr7,https://api.spotify.com/v1/tracks/6Tr7kvkbSd4ZKNTn6oynr7,https://api.spotify.com/v1/audio-analysis/6Tr7kvkbSd4ZKNTn6oynr7,237714,4
68,0.826,0.745,5,-3.262,0,0.0786,0.395,0.00616,0.141,0.859,99.978,audio_features,0LT8JOx0FxzQnZ7zhTKD84,spotify:track:0LT8JOx0FxzQnZ7zhTKD84,https://api.spotify.com/v1/tracks/0LT8JOx0FxzQnZ7zhTKD84,https://api.spotify.com/v1/audio-analysis/0LT8JOx0FxzQnZ7zhTKD84,146469,4
69,0.873,0.625,8,-6.742,1,0.106,0.576,0.0454,0.112,0.496,103.984,audio_features,72QAt6qr9MQIrJLtHXLvcd,spotify:track:72QAt6qr9MQIrJLtHXLvcd,https://api.spotify.com/v1/tracks/72QAt6qr9MQIrJLtHXLvcd,https://api.spotify.com/v1/audio-analysis/72QAt6qr9MQIrJLtHXLvcd,150493,4
70,0.776,0.461,4,-7.618,0,0.11,0.25,0.00426,0.113,0.385,92.938,audio_features,08BQSyUh2BAW2OUhBSZrpT,spotify:track:08BQSyUh2BAW2OUhBSZrpT,https://api.spotify.com/v1/tracks/08BQSyUh2BAW2OUhBSZrpT,https://api.spotify.com/v1/audio-analysis/08BQSyUh2BAW2OUhBSZrpT,169185,4
71,0.77,0.547,1,-7.625,1,0.157,0.0195,8.13e-05,0.167,0.617,89.949,audio_features,0h9o7htUBxQkrQFx6LXHcp,spotify:track:0h9o7htUBxQkrQFx6LXHcp,https://api.spotify.com/v1/tracks/0h9o7htUBxQkrQFx6LXHcp,https://api.spotify.com/v1/audio-analysis/0h9o7htUBxQkrQFx6LXHcp,154076,4
72,0.857,0.788,7,-4.102,1,0.0723,0.0752,0.00193,0.071,0.61,132.008,audio_features,3f8c0SBFcRiMkm977aFfWb,spotify:track:3f8c0SBFcRiMkm977aFfWb,https://api.spotify.com/v1/tracks/3f8c0SBFcRiMkm977aFfWb,https://api.spotify.com/v1/audio-analysis/3f8c0SBFcRiMkm977aFfWb,126379,4
73,0.787,0.58,4,-10.086,0,0.364,0.431,0.0,0.0952,0.37,109.981,audio_features,2bPfarWfGqXRr3JWg5Olv0,spotify:track:2bPfarWfGqXRr3JWg5Olv0,https://api.spotify.com/v1/tracks/2bPfarWfGqXRr3JWg5Olv0,https://api.spotify.com/v1/audio-analysis/2bPfarWfGqXRr3JWg5Olv0,177973,4
74,0.822,0.654,11,-6.506,0,0.0785,0.29,5.58e-06,0.115,0.448,133.036,audio_features,6HOZEXfwd5gLHtfatXVatf,spotify:track:6HOZEXfwd5gLHtfatXVatf,https://api.spotify.com/v1/tracks/6HOZEXfwd5gLHtfatXVatf,https://api.spotify.com/v1/audio-analysis/6HOZEXfwd5gLHtfatXVatf,139595,4
